item_id,baseline,source_file,reference,classification,reference_scope,priority,change_type,proposed_action,code_change_required,configuration_change_required,reason,current_status
PATH-0211,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_deformation_based_force_estimator.md,/tmp/openworldtactile_uipc_v5_new_7f_7e_refined_smoke/commanded_indentation_mm.npy,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0212,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_deformation_based_force_estimator.md,/tmp/openworldtactile_uipc_v5_new_7g_verified,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0213,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7g_plus_y,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0214,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7g_plus_y_ws,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0215,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7g_minus_y,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0216,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7g_minus_y_ws,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0217,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7g_plus_z,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0218,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7g_plus_z_ws,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0219,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7g_minus_z,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0220,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7g_minus_z_ws,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0221,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7e_normal,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0222,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7g_plus_y,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0223,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7g_minus_y,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0224,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7g_plus_z,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0225,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7g_minus_z,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0226,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_membrane_local_3d_force_render.md,/tmp/openworldtactile_7g_membrane_3d,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0227,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_validation,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0228,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_positive,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0229,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_positive_ws,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0230,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_negative,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0231,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_negative_ws,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0232,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7f_contract_verified,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0233,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_positive/surface_deformation.npy,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0234,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_positive_force,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0235,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7f_contract_verified,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0236,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_negative/surface_deformation.npy,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0237,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_negative_force,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0238,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_positive,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0239,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_positive_force,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0240,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_negative,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0241,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_negative_force,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0242,active-isaaclab-2.1,active-isaaclab-2.1/experiments/tactile-bench/docs/UIPC_Pad_v5_new_7g_shear_validation.md,/tmp/openworldtactile_uipc_v5_new_7g_shear_validation,runtime_output_or_temporary_path,documentation,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0243,active-isaaclab-2.1,active-isaaclab-2.1/packages/assets/openworldtactile_assets/data/Robots/AgileX/Piper/config.yaml,/tmp/piper_isaac/piper_description_abs.urdf,runtime_output_or_temporary_path,configuration,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0244,active-isaaclab-2.1,active-isaaclab-2.1/packages/tasks/openworldtactile_tasks/factory/factory_tasks_cfg.py,{ISAACLAB_NUCLEUS_DIR}/Factory,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0245,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper/scripts/piper_pinocchio/piper_pinocchio.py,/home/agilex/piper_ws/src/piper_description/urdf/piper_description.urdf,source_machine_absolute_path,code_comment,low,inactive_code_comment,无需修改；实际代码已使用当前文件位置计算项目相对路径,no,no,绝对路径只存在于旧注释，不参与执行,已确认无需修改；仅为非执行注释
PATH-0246,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit/scripts/create_readme_table.py,/tmp/table.md,runtime_output_or_temporary_path,code_comment,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,已确认无需修改；仅为非执行注释
PATH-0247,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_kinematics/test/test_ikfast_plugins.sh,/tmp/ros/src/moveit_resources,runtime_output_or_temporary_path,code_or_script,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0248,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_kinematics/test/test_ikfast_plugins.sh,/tmp/ros:/tmp/ros,runtime_output_or_temporary_path,code_or_script,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0249,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_kinematics/test/test_ikfast_plugins.sh,/tmp/ros,runtime_output_or_temporary_path,code_or_script,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0250,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_kinematics/test/test_ikfast_plugins.sh,/tmp/ros/src/moveit_resources/fanuc_description/urdf/fanuc.urdf,runtime_output_or_temporary_path,code_or_script,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0251,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_kinematics/test/test_ikfast_plugins.sh,/tmp/ros/src/moveit_resources/panda_description/urdf/panda.urdf,runtime_output_or_temporary_path,code_or_script,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0252,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_ros/benchmarks/examples/demo1.yaml,/tmp/moveit_benchmarks,runtime_output_or_temporary_path,configuration,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0253,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_ros/benchmarks/examples/demo1.yaml,/tmp/moveit_benchmarks/,runtime_output_or_temporary_path,configuration,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0254,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_ros/benchmarks/examples/demo2.yaml,/home/benchmarks,source_machine_absolute_path,configuration,medium,configuration_portability,迁移时审核并改为目标机路径或环境变量,no,yes,配置记录绑定来源机，但不需要改 Python 源码,当前保留为文档、文本或配置迁移记录
PATH-0255,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_ros/benchmarks/examples/demo2.yaml,/home/benchmarks/,source_machine_absolute_path,configuration,medium,configuration_portability,迁移时审核并改为目标机路径或环境变量,no,yes,配置记录绑定来源机，但不需要改 Python 源码,当前保留为文档、文本或配置迁移记录
PATH-0256,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_ros/benchmarks/examples/demo_obstacles.yaml,/tmp/moveit_benchmarks,runtime_output_or_temporary_path,configuration,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0257,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_ros/benchmarks/examples/demo_obstacles.yaml,/tmp/moveit_benchmarks/,runtime_output_or_temporary_path,configuration,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0258,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_ros/benchmarks/examples/demo_panda_all_planners.yaml,/tmp/moveit_benchmarks,runtime_output_or_temporary_path,configuration,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0259,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_ros/benchmarks/examples/demo_panda_all_planners.yaml,/tmp/moveit_benchmarks/,runtime_output_or_temporary_path,configuration,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0260,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_ros/benchmarks/examples/demo_panda_predefined_poses.yaml,/tmp/moveit_benchmarks,runtime_output_or_temporary_path,configuration,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0261,active-isaaclab-2.1,active-isaaclab-2.1/vendor/agilex-piper/piper_ros/src/piper_moveit/moveit-1.1.11/moveit_ros/benchmarks/examples/demo_panda_predefined_poses.yaml,/tmp/moveit_benchmarks/,runtime_output_or_temporary_path,configuration,low,runtime_output,保留运行时生成逻辑；目标环境按需设置输出/临时目录,no,possible,属于输出或临时路径，不是重构后的静态输入缺失,当前保留为运行时输出或临时路径
PATH-0262,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/franka/current/sdf_taxel_rgb_sdk.py,{ISAACLAB_NUCLEUS_DIR}/{object_usd.lstrip,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0263,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/franka/current/sdf_taxel_rgb_sdk_openworldtactile_aligned.py,{ISAACLAB_NUCLEUS_DIR}/{object_usd.lstrip,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0264,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/franka/current/ST_RGB_shear.py,{ISAACLAB_NUCLEUS_DIR}/{object_usd.lstrip,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0265,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/franka/current/tactile_camera_openworldtactile.py,{OWT_ASSET_ROOT}/gelsight_r15_finger/gelsight_r15_finger.usd,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0266,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/rgb-pipeline/dual_openworldtactile_clamp_rgb_fxyz_ui.py,{OWT_ASSET_ROOT}/gelsight_r15_finger/gelsight_r15_finger.usd,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0267,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/rgb-pipeline/dual_openworldtactile_clamp_rgb_fxyz_ui.py,{ISAACLAB_NUCLEUS_DIR}/Factory/factory_nut_m16.usd,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0268,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/rgb-pipeline/dual_openworldtactile_physical_lift_cube_rgb_fxyz_ui.py,{OWT_ASSET_ROOT}/gelsight_r15_finger/gelsight_r15_finger.usd,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0269,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/rgb-pipeline/dual_openworldtactile_physical_lift_doublecube_rgb_fxyz_ui.py,{OWT_ASSET_ROOT}/gelsight_r15_finger/gelsight_r15_finger.usd,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0270,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/rgb-pipeline/dual_openworldtactile_physical_lift_rgb_fxyz_ui.py,{OWT_ASSET_ROOT}/gelsight_r15_finger/gelsight_r15_finger.usd,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0271,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/rgb-pipeline/dual_openworldtactile_physical_lift_rgb_fxyz_ui.py,{ISAACLAB_NUCLEUS_DIR}/Factory/factory_nut_m16.usd,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0272,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/rgb-pipeline/openworldtactile_rgb_fxyz_ui.py,{OWT_ASSET_ROOT}/gelsight_r15_finger/gelsight_r15_finger.usd,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0273,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/rgb-pipeline/openworldtactile_rgb_fxyz_ui.py,{ISAACLAB_NUCLEUS_DIR}/Factory/factory_nut_m16.usd,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0274,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/sensors/openworldtactile_finger_sensor.py,{OWT_ASSET_ROOT}/gelsight_r15_finger/gelsight_r15_finger.usd,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0275,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/sensors/openworldtactile_finger_sensor.py,{ISAACLAB_NUCLEUS_DIR}/Factory/factory_nut_m16.usd,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0276,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/sensors/openworldtactile_gelsight_original_sensor.py,{OWT_ASSET_ROOT}/gelsight_r15_finger/gelsight_r15_finger.usd,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
PATH-0277,archive-isaaclab-2.3,archive-isaaclab-2.3/experiments/sensors/openworldtactile_gelsight_original_sensor.py,{ISAACLAB_NUCLEUS_DIR}/Factory/factory_nut_m16.usd,external_environment_asset,code_or_script,medium,external_asset_mapping,保持环境变量引用；运行前提供对应 Nucleus 资产或映射,no,yes,引用设计为由外部 Isaac Lab/Nucleus 环境提供,当前保留；运行环境仍需提供资产或映射
